Date,Open*,High,Low,Close,Volume
10/2/19,"$8,344.21 ","$8,393.04 ","$8,227.70 ","$8,393.04 ","$13,125,712,443 "
10/3/19,"$8,390.77 ","$8,414.23 ","$8,146.44 ","$8,259.99 ","$13,668,823,409 "
10/4/19,"$8,259.49 ","$8,260.06 ","$8,151.24 ","$8,205.94 ","$13,139,456,229 "
10/5/19,"$8,210.15 ","$8,215.53 ","$8,071.12 ","$8,151.50 ","$12,200,497,197 "
10/6/19,"$8,149.88 ","$8,161.41 ","$7,958.85 ","$7,988.16 ","$13,160,830,305 "
10/7/19,"$7,989.12 ","$8,308.45 ","$7,905.77 ","$8,245.62 ","$18,009,742,607 "
10/8/19,"$8,246.85 ","$8,332.72 ","$8,185.76 ","$8,228.78 ","$15,592,264,032 "
10/9/19,"$8,229.84 ","$8,627.71 ","$8,169.30 ","$8,595.74 ","$19,384,942,333 "
10/10/19,"$8,585.28 ","$8,625.27 ","$8,471.93 ","$8,586.47 ","$17,618,660,671 "
10/11/19,"$8,585.26 ","$8,721.78 ","$8,316.18 ","$8,321.76 ","$19,604,381,101 "
10/12/19,"$8,315.66 ","$8,415.24 ","$8,313.34 ","$8,336.56 ","$14,532,641,605 "
10/13/19,"$8,336.90 ","$8,470.99 ","$8,276.61 ","$8,321.01 ","$13,808,286,059 "
10/14/19,"$8,320.83 ","$8,390.21 ","$8,284.13 ","$8,374.69 ","$15,151,387,859 "
10/15/19,"$8,373.46 ","$8,410.71 ","$8,182.71 ","$8,205.37 ","$15,220,412,632 "
10/16/19,"$8,204.67 ","$8,216.81 ","$7,985.09 ","$8,047.53 ","$16,071,646,996 "
10/17/19,"$8,047.81 ","$8,134.83 ","$8,000.94 ","$8,103.91 ","$14,313,052,244 "
10/18/19,"$8,100.93 ","$8,138.41 ","$7,902.16 ","$7,973.21 ","$15,651,592,610 "
10/19/19,"$7,973.80 ","$8,082.63 ","$7,944.78 ","$7,988.56 ","$13,797,825,640 "
10/20/19,"$7,997.81 ","$8,281.82 ","$7,949.44 ","$8,222.08 ","$15,504,249,442 "
10/21/19,"$8,225.12 ","$8,296.69 ","$8,196.42 ","$8,243.72 ","$15,868,748,866 "
10/22/19,"$8,243.40 ","$8,296.65 ","$8,074.46 ","$8,078.20 ","$16,803,377,857 "
10/23/19,"$8,076.23 ","$8,093.00 ","$7,469.32 ","$7,514.67 ","$21,942,878,958 "
10/24/19,"$7,509.73 ","$7,532.87 ","$7,446.99 ","$7,493.49 ","$16,268,708,849 "
10/25/19,"$7,490.70 ","$8,691.54 ","$7,479.98 ","$8,660.70 ","$28,705,065,488 "
10/26/19,"$8,667.58 ","$10,021.74 ","$8,662.62 ","$9,244.97 ","$44,496,255,609 "
10/27/19,"$9,241.71 ","$9,749.53 ","$9,112.54 ","$9,551.71 ","$32,593,129,501 "
10/28/19,"$9,565.10 ","$9,805.12 ","$9,256.15 ","$9,256.15 ","$30,948,255,332 "
10/29/19,"$9,248.44 ","$9,516.18 ","$9,232.65 ","$9,427.69 ","$28,426,779,937 "
10/30/19,"$9,422.46 ","$9,426.87 ","$9,085.37 ","$9,205.73 ","$27,706,531,577 "
10/31/19,"$9,202.46 ","$9,383.16 ","$9,028.72 ","$9,199.58 ","$26,583,653,947 "
11/1/19,"$9,193.99 ","$9,275.66 ","$9,132.05 ","$9,261.10 ","$24,324,691,031 "
11/2/19,"$9,259.78 ","$9,377.49 ","$9,249.59 ","$9,324.72 ","$21,242,676,385 "
11/3/19,"$9,324.79 ","$9,379.81 ","$9,141.25 ","$9,235.35 ","$21,132,220,847 "
11/4/19,"$9,235.61 ","$9,505.05 ","$9,191.49 ","$9,412.61 ","$26,170,255,634 "
11/5/19,"$9,413.00 ","$9,457.42 ","$9,256.93 ","$9,342.53 ","$26,198,609,048 "
11/6/19,"$9,340.86 ","$9,423.24 ","$9,305.91 ","$9,360.88 ","$23,133,895,765 "
11/7/19,"$9,352.39 ","$9,368.48 ","$9,202.35 ","$9,267.56 ","$22,700,383,839 "
11/8/19,"$9,265.37 ","$9,272.76 ","$8,775.53 ","$8,804.88 ","$24,333,037,836 "
11/9/19,"$8,809.47 ","$8,891.82 ","$8,793.16 ","$8,813.58 ","$17,578,630,606 "
11/10/19,"$8,812.49 ","$9,103.83 ","$8,806.16 ","$9,055.53 ","$20,587,919,881 "
11/11/19,"$9,056.92 ","$9,081.28 ","$8,700.61 ","$8,757.79 ","$20,265,510,765 "
11/12/19,"$8,759.75 ","$8,853.77 ","$8,685.43 ","$8,815.66 ","$20,309,769,107 "
11/13/19,"$8,812.03 ","$8,836.84 ","$8,761.65 ","$8,808.26 ","$17,545,755,405 "
11/14/19,"$8,811.94 ","$8,826.94 ","$8,692.55 ","$8,708.10 ","$19,084,739,975 "
11/15/19,"$8,705.71 ","$8,730.87 ","$8,484.84 ","$8,491.99 ","$21,796,856,471 "
11/16/19,"$8,491.17 ","$8,592.00 ","$8,473.97 ","$8,550.76 ","$16,495,389,808 "
11/17/19,"$8,549.47 ","$8,727.79 ","$8,500.97 ","$8,577.98 ","$18,668,638,897 "
11/18/19,"$8,573.98 ","$8,653.28 ","$8,273.57 ","$8,309.29 ","$21,579,470,673 "
11/19/19,"$8,305.13 ","$8,408.52 ","$8,099.96 ","$8,206.15 ","$21,083,613,816 "
11/20/19,"$8,203.61 ","$8,237.24 ","$8,010.51 ","$8,027.27 ","$20,764,300,437 "
11/21/19,"$8,023.64 ","$8,110.10 ","$7,597.38 ","$7,642.75 ","$22,514,243,371 "
11/22/19,"$7,643.57 ","$7,697.38 ","$6,936.71 ","$7,296.58 ","$34,242,315,785 "
11/23/19,"$7,296.16 ","$7,442.26 ","$7,151.42 ","$7,397.80 ","$21,008,924,418 "
11/24/19,"$7,398.63 ","$7,408.58 ","$7,029.29 ","$7,047.92 ","$30,433,517,289 "
11/25/19,"$7,039.98 ","$7,319.86 ","$6,617.17 ","$7,146.13 ","$42,685,231,262 "
11/26/19,"$7,145.16 ","$7,320.23 ","$7,098.57 ","$7,218.37 ","$21,129,505,542 "
11/27/19,"$7,220.88 ","$7,619.69 ","$6,974.17 ","$7,531.66 ","$23,991,412,764 "
11/28/19,"$7,536.82 ","$7,730.07 ","$7,454.12 ","$7,463.11 ","$19,050,116,751 "
11/29/19,"$7,466.73 ","$7,781.18 ","$7,460.76 ","$7,761.24 ","$19,709,695,456 "
11/30/19,"$7,764.06 ","$7,836.10 ","$7,515.85 ","$7,569.63 ","$17,158,194,786 "
12/1/19,"$7,571.62 ","$7,571.62 ","$7,291.34 ","$7,424.29 ","$18,720,708,479 "
12/2/19,"$7,424.04 ","$7,474.82 ","$7,233.40 ","$7,321.99 ","$17,082,040,706 "
12/3/19,"$7,323.98 ","$7,418.86 ","$7,229.36 ","$7,320.15 ","$14,797,485,769 "
12/4/19,"$7,320.13 ","$7,539.78 ","$7,170.92 ","$7,252.03 ","$21,664,240,918 "
12/5/19,"$7,253.24 ","$7,743.43 ","$7,232.68 ","$7,448.31 ","$18,816,085,231 "
12/6/19,"$7,450.56 ","$7,547.00 ","$7,392.18 ","$7,547.00 ","$18,104,466,307 "
12/7/19,"$7,547.27 ","$7,589.95 ","$7,525.71 ","$7,556.24 ","$15,453,520,564 "
12/8/19,"$7,551.34 ","$7,634.61 ","$7,476.09 ","$7,564.35 ","$15,409,908,086 "
12/9/19,"$7,561.80 ","$7,618.09 ","$7,365.99 ","$7,400.90 ","$17,872,021,272 "
12/10/19,"$7,397.13 ","$7,424.02 ","$7,246.04 ","$7,278.12 ","$18,249,031,195 "
12/11/19,"$7,277.20 ","$7,324.16 ","$7,195.53 ","$7,217.43 ","$16,350,490,689 "
12/12/19,"$7,216.74 ","$7,266.64 ","$7,164.74 ","$7,243.13 ","$18,927,080,224 "
12/13/19,"$7,244.66 ","$7,293.56 ","$7,227.12 ","$7,269.68 ","$17,125,736,940 "
12/14/19,"$7,268.90 ","$7,308.84 ","$7,097.21 ","$7,124.67 ","$17,137,029,730 "
12/15/19,"$7,124.24 ","$7,181.08 ","$6,924.38 ","$7,152.30 ","$16,881,129,804 "
12/16/19,"$7,153.66 ","$7,171.17 ","$6,903.68 ","$6,932.48 ","$20,213,265,950 "
12/17/19,"$6,931.32 ","$6,964.07 ","$6,587.97 ","$6,640.52 ","$22,363,804,217 "
12/18/19,"$6,647.70 ","$7,324.98 ","$6,540.05 ","$7,276.80 ","$31,836,522,778 "
12/19/19,"$7,277.59 ","$7,346.60 ","$7,041.38 ","$7,202.84 ","$25,904,604,416 "
12/20/19,"$7,208.64 ","$7,257.92 ","$7,086.12 ","$7,218.82 ","$22,633,815,180 "
12/21/19,"$7,220.59 ","$7,223.23 ","$7,112.74 ","$7,191.16 ","$19,312,552,168 "
12/22/19,"$7,191.19 ","$7,518.03 ","$7,167.18 ","$7,511.59 ","$23,134,537,956 "
12/23/19,"$7,508.90 ","$7,656.18 ","$7,326.19 ","$7,355.63 ","$27,831,788,041 "
12/24/19,"$7,354.39 ","$7,535.72 ","$7,269.53 ","$7,322.53 ","$22,991,622,105 "
12/25/19,"$7,325.76 ","$7,357.02 ","$7,220.99 ","$7,275.16 ","$21,559,505,149 "
12/26/19,"$7,274.80 ","$7,388.30 ","$7,200.39 ","$7,238.97 ","$22,787,010,034 "
12/27/19,"$7,238.14 ","$7,363.53 ","$7,189.93 ","$7,290.09 ","$22,777,360,996 "
12/28/19,"$7,289.03 ","$7,399.04 ","$7,286.91 ","$7,317.99 ","$21,365,673,026 "
12/29/19,"$7,317.65 ","$7,513.95 ","$7,279.87 ","$7,422.65 ","$22,445,257,702 "
12/30/19,"$7,420.27 ","$7,454.82 ","$7,276.31 ","$7,293.00 ","$22,874,131,672 "
12/31/19,"$7,294.44 ","$7,335.29 ","$7,169.78 ","$7,193.60 ","$21,167,946,112 "
1/1/20,"$7,194.89 ","$7,254.33 ","$7,174.94 ","$7,200.17 ","$18,565,664,997 "
1/2/20,"$7,202.55 ","$7,212.16 ","$6,935.27 ","$6,985.47 ","$20,802,083,465 "
1/3/20,"$6,984.43 ","$7,413.72 ","$6,915.00 ","$7,344.88 ","$28,111,481,032 "
1/4/20,"$7,345.38 ","$7,427.39 ","$7,309.51 ","$7,410.66 ","$18,444,271,275 "
1/5/20,"$7,410.45 ","$7,544.50 ","$7,400.54 ","$7,411.32 ","$19,725,074,095 "
1/6/20,"$7,410.45 ","$7,781.87 ","$7,409.29 ","$7,769.22 ","$23,276,261,598 "
1/7/20,"$7,768.68 ","$8,178.22 ","$7,768.23 ","$8,163.69 ","$28,767,291,327 "
1/8/20,"$8,161.94 ","$8,396.74 ","$7,956.77 ","$8,079.86 ","$31,672,559,265 "
1/9/20,"$8,082.30 ","$8,082.30 ","$7,842.40 ","$7,879.07 ","$24,045,990,466 "
1/10/20,"$7,878.31 ","$8,166.55 ","$7,726.77 ","$8,166.55 ","$28,714,583,844 "
1/11/20,"$8,162.19 ","$8,218.36 ","$8,029.64 ","$8,037.54 ","$25,521,165,085 "
1/12/20,"$8,033.26 ","$8,200.06 ","$8,009.06 ","$8,192.49 ","$22,903,438,381 "
1/13/20,"$8,189.77 ","$8,197.79 ","$8,079.70 ","$8,144.19 ","$22,482,910,688 "
1/14/20,"$8,140.93 ","$8,879.51 ","$8,140.93 ","$8,827.76 ","$44,841,784,107 "
1/15/20,"$8,825.34 ","$8,890.12 ","$8,657.19 ","$8,807.01 ","$40,102,834,650 "
1/16/20,"$8,812.48 ","$8,846.46 ","$8,612.10 ","$8,723.79 ","$31,313,981,931 "
1/17/20,"$8,725.21 ","$8,958.12 ","$8,677.32 ","$8,929.04 ","$36,372,139,320 "
1/18/20,"$8,927.21 ","$9,012.20 ","$8,827.33 ","$8,942.81 ","$32,337,772,627 "
1/19/20,"$8,941.45 ","$9,164.36 ","$8,620.08 ","$8,706.25 ","$34,217,320,471 "
1/20/20,"$8,704.63 ","$8,745.59 ","$8,560.47 ","$8,657.64 ","$26,422,375,678 "
1/21/20,"$8,658.99 ","$8,755.71 ","$8,544.52 ","$8,745.89 ","$24,097,418,512 "
1/22/20,"$8,744.21 ","$8,792.99 ","$8,636.75 ","$8,680.88 ","$22,600,204,051 "
1/23/20,"$8,680.65 ","$8,687.75 ","$8,333.64 ","$8,406.52 ","$25,770,680,779 "
1/24/20,"$8,405.57 ","$8,514.67 ","$8,266.84 ","$8,445.43 ","$24,397,913,026 "
1/25/20,"$8,440.12 ","$8,458.45 ","$8,296.22 ","$8,367.85 ","$19,647,331,549 "
1/26/20,"$8,364.41 ","$8,602.40 ","$8,325.50 ","$8,596.83 ","$22,177,678,796 "
1/27/20,"$8,597.31 ","$8,977.73 ","$8,597.31 ","$8,909.82 ","$28,647,338,393 "
1/28/20,"$8,912.52 ","$9,358.59 ","$8,908.45 ","$9,358.59 ","$34,398,744,403 "
1/29/20,"$9,357.47 ","$9,406.43 ","$9,269.47 ","$9,316.63 ","$30,682,598,115 "
1/30/20,"$9,316.02 ","$9,553.13 ","$9,230.90 ","$9,508.99 ","$32,378,792,851 "
1/31/20,"$9,508.31 ","$9,521.71 ","$9,230.78 ","$9,350.53 ","$29,432,489,719 "
2/1/20,"$9,346.36 ","$9,439.32 ","$9,313.24 ","$9,392.88 ","$25,922,656,496 "
2/2/20,"$9,389.82 ","$9,468.80 ","$9,217.82 ","$9,344.37 ","$30,835,736,946 "
2/3/20,"$9,344.68 ","$9,540.37 ","$9,248.63 ","$9,293.52 ","$30,934,096,509 "
2/4/20,"$9,292.84 ","$9,331.27 ","$9,112.81 ","$9,180.96 ","$29,893,183,716 "
2/5/20,"$9,183.42 ","$9,701.30 ","$9,163.70 ","$9,613.42 ","$35,222,060,874 "
2/6/20,"$9,617.82 ","$9,824.62 ","$9,539.82 ","$9,729.80 ","$37,628,823,716 "
2/7/20,"$9,726.00 ","$9,834.72 ","$9,726.00 ","$9,795.94 ","$34,522,718,159 "
2/8/20,"$9,793.07 ","$9,876.75 ","$9,678.91 ","$9,865.12 ","$35,172,043,762 "
2/9/20,"$9,863.89 ","$10,129.44 ","$9,850.39 ","$10,116.67 ","$35,807,884,663 "
2/10/20,"$10,115.56 ","$10,165.77 ","$9,784.56 ","$9,856.61 ","$39,386,548,075 "
2/11/20,"$9,855.89 ","$10,210.05 ","$9,729.33 ","$10,208.24 ","$37,648,059,389 "
2/12/20,"$10,202.39 ","$10,393.61 ","$10,202.39 ","$10,326.05 ","$43,444,303,830 "
2/13/20,"$10,323.96 ","$10,457.63 ","$10,116.16 ","$10,214.38 ","$49,356,071,373 "
2/14/20,"$10,211.55 ","$10,322.00 ","$10,125.53 ","$10,312.12 ","$43,338,264,162 "
2/15/20,"$10,313.86 ","$10,341.56 ","$9,874.43 ","$9,889.42 ","$43,865,054,831 "
2/16/20,"$9,889.18 ","$10,053.97 ","$9,722.39 ","$9,934.43 ","$43,374,780,305 "
2/17/20,"$9,936.56 ","$9,938.82 ","$9,507.64 ","$9,690.14 ","$45,998,298,413 "
2/18/20,"$9,691.23 ","$10,161.94 ","$9,632.38 ","$10,142.00 ","$47,271,023,953 "
2/19/20,"$10,143.80 ","$10,191.68 ","$9,611.22 ","$9,633.39 ","$46,992,019,710 "
2/20/20,"$9,629.33 ","$9,643.22 ","$9,507.90 ","$9,608.48 ","$44,925,260,237 "
2/21/20,"$9,611.78 ","$9,723.01 ","$9,589.74 ","$9,686.44 ","$40,930,547,513 "
2/22/20,"$9,687.71 ","$9,698.23 ","$9,600.73 ","$9,663.18 ","$35,838,025,154 "
2/23/20,"$9,663.32 ","$9,937.40 ","$9,657.79 ","$9,924.52 ","$41,185,185,761 "
2/24/20,"$9,921.58 ","$9,951.75 ","$9,537.04 ","$9,650.17 ","$45,080,496,648 "
2/25/20,"$9,651.31 ","$9,652.74 ","$9,305.02 ","$9,341.71 ","$42,515,259,129 "
2/26/20,"$9,338.29 ","$9,354.78 ","$8,704.43 ","$8,820.52 ","$50,420,050,762 "
2/27/20,"$8,825.09 ","$8,932.89 ","$8,577.20 ","$8,784.49 ","$45,470,195,695 "
2/28/20,"$8,788.73 ","$8,890.46 ","$8,492.93 ","$8,672.46 ","$44,605,450,443 "
2/29/20,"$8,671.21 ","$8,775.63 ","$8,599.51 ","$8,599.51 ","$35,792,392,544 "
3/1/20,"$8,599.76 ","$8,726.80 ","$8,471.21 ","$8,562.45 ","$35,349,164,300 "
3/2/20,"$8,563.26 ","$8,921.31 ","$8,532.63 ","$8,869.67 ","$42,857,674,409 "
3/3/20,"$8,865.39 ","$8,901.60 ","$8,704.99 ","$8,787.79 ","$42,386,715,821 "
3/4/20,"$8,788.54 ","$8,843.37 ","$8,712.43 ","$8,755.25 ","$34,746,706,368 "
3/5/20,"$8,760.29 ","$9,142.05 ","$8,757.25 ","$9,078.76 ","$39,698,054,597 "
3/6/20,"$9,078.31 ","$9,167.70 ","$9,032.08 ","$9,122.55 ","$40,826,885,651 "
3/7/20,"$9,121.60 ","$9,163.22 ","$8,890.74 ","$8,909.95 ","$36,216,930,370 "
3/8/20,"$8,908.21 ","$8,914.34 ","$8,105.25 ","$8,108.12 ","$39,973,102,121 "
3/9/20,"$8,111.15 ","$8,177.79 ","$7,690.10 ","$7,923.64 ","$46,936,995,808 "
3/10/20,"$7,922.15 ","$8,136.95 ","$7,814.76 ","$7,909.73 ","$42,213,940,994 "
3/11/20,"$7,910.09 ","$7,950.81 ","$7,642.81 ","$7,911.43 ","$38,682,762,605 "
3/12/20,"$7,913.62 ","$7,929.12 ","$4,860.35 ","$4,970.79 ","$53,980,357,243 "
3/13/20,"$5,017.83 ","$5,838.11 ","$4,106.98 ","$5,563.71 ","$74,156,772,075 "
3/14/20,"$5,573.08 ","$5,625.23 ","$5,125.07 ","$5,200.37 ","$36,154,506,008 "
3/15/20,"$5,201.07 ","$5,836.65 ","$5,169.28 ","$5,392.31 ","$33,997,889,639 "
3/16/20,"$5,385.23 ","$5,385.23 ","$4,575.36 ","$5,014.48 ","$45,368,026,430 "
3/17/20,"$5,002.58 ","$5,371.35 ","$4,981.91 ","$5,225.63 ","$38,622,642,935 "
3/18/20,"$5,227.11 ","$5,331.83 ","$5,069.34 ","$5,238.44 ","$37,878,801,016 "
3/19/20,"$5,245.42 ","$6,329.74 ","$5,236.97 ","$6,191.19 ","$51,000,731,797 "
3/20/20,"$6,191.65 ","$6,844.26 ","$5,865.78 ","$6,198.78 ","$54,442,976,103 "
3/21/20,"$6,206.52 ","$6,378.14 ","$5,932.82 ","$6,185.07 ","$42,494,390,880 "
3/22/20,"$6,185.56 ","$6,359.70 ","$5,823.71 ","$5,830.25 ","$40,099,664,740 "
3/23/20,"$5,831.37 ","$6,443.93 ","$5,785.00 ","$6,416.31 ","$46,491,916,000 "
3/24/20,"$6,436.64 ","$6,789.02 ","$6,411.07 ","$6,734.80 ","$48,221,910,672 "
3/25/20,"$6,738.72 ","$6,892.51 ","$6,536.93 ","$6,681.06 ","$44,590,107,888 "
3/26/20,"$6,675.17 ","$6,735.46 ","$6,590.96 ","$6,716.44 ","$35,319,797,642 "
3/27/20,"$6,719.39 ","$6,793.84 ","$6,466.70 ","$6,469.80 ","$34,585,598,367 "
3/28/20,"$6,467.25 ","$6,467.50 ","$6,117.84 ","$6,242.19 ","$34,885,225,901 "
3/29/20,"$6,245.62 ","$6,250.47 ","$5,920.09 ","$5,922.04 ","$28,373,690,931 "
3/30/20,"$5,925.54 ","$6,517.20 ","$5,903.23 ","$6,429.84 ","$37,101,651,525 "
3/31/20,"$6,430.61 ","$6,504.52 ","$6,374.16 ","$6,438.64 ","$32,786,468,812 "
4/1/20,"$6,437.32 ","$6,612.57 ","$6,202.37 ","$6,606.78 ","$40,346,426,266 "
4/2/20,"$6,606.78 ","$7,088.25 ","$6,595.92 ","$6,793.62 ","$47,660,646,124 "
4/3/20,"$6,797.40 ","$7,003.22 ","$6,673.34 ","$6,733.39 ","$38,976,504,903 "
4/4/20,"$6,738.38 ","$6,878.95 ","$6,696.48 ","$6,867.53 ","$33,185,988,584 "
4/5/20,"$6,862.54 ","$6,883.41 ","$6,715.93 ","$6,791.13 ","$29,510,409,856 "
4/6/20,"$6,788.05 ","$7,271.78 ","$6,782.89 ","$7,271.78 ","$46,896,904,615 "
4/7/20,"$7,273.64 ","$7,427.94 ","$7,136.71 ","$7,176.41 ","$44,243,482,668 "
4/8/20,"$7,179.28 ","$7,356.22 ","$7,153.31 ","$7,334.10 ","$37,563,249,549 "
4/9/20,"$7,337.97 ","$7,341.45 ","$7,179.09 ","$7,302.09 ","$34,815,139,178 "
4/10/20,"$7,303.82 ","$7,303.82 ","$6,802.47 ","$6,865.49 ","$43,622,840,992 "
4/11/20,"$6,867.44 ","$6,926.07 ","$6,789.92 ","$6,859.08 ","$31,222,085,946 "
4/12/20,"$6,858.07 ","$7,119.95 ","$6,811.08 ","$6,971.09 ","$35,759,567,632 "
4/13/20,"$6,965.62 ","$6,965.62 ","$6,668.26 ","$6,845.04 ","$38,619,308,647 "
4/14/20,"$6,843.28 ","$6,958.56 ","$6,793.82 ","$6,842.43 ","$34,110,434,052 "
4/15/20,"$6,845.56 ","$6,928.66 ","$6,633.40 ","$6,642.11 ","$32,288,311,031 "
4/16/20,"$6,640.45 ","$7,134.45 ","$6,555.50 ","$7,116.80 ","$46,783,242,377 "
4/17/20,"$7,116.55 ","$7,167.18 ","$7,050.33 ","$7,096.18 ","$32,513,423,567 "
4/18/20,"$7,092.29 ","$7,269.96 ","$7,089.25 ","$7,257.66 ","$32,447,188,386 "
4/19/20,"$7,260.92 ","$7,280.52 ","$7,167.05 ","$7,189.42 ","$31,311,210,215 "
4/20/20,"$7,186.87 ","$7,240.29 ","$6,835.50 ","$6,881.96 ","$37,747,113,936 "
4/21/20,"$6,879.78 ","$6,934.55 ","$6,834.44 ","$6,880.32 ","$32,589,741,511 "
4/22/20,"$6,879.44 ","$7,145.87 ","$6,867.78 ","$7,117.21 ","$33,249,153,866 "
4/23/20,"$7,121.31 ","$7,491.78 ","$7,081.59 ","$7,429.72 ","$43,500,782,316 "
4/24/20,"$7,434.18 ","$7,574.20 ","$7,434.18 ","$7,550.90 ","$34,636,526,286 "
4/25/20,"$7,550.48 ","$7,641.36 ","$7,521.67 ","$7,569.94 ","$32,941,541,447 "
4/26/20,"$7,570.14 ","$7,700.59 ","$7,561.41 ","$7,679.87 ","$33,070,154,491 "
4/27/20,"$7,679.42 ","$7,795.60 ","$7,679.42 ","$7,795.60 ","$36,162,144,725 "
4/28/20,"$7,796.97 ","$7,814.53 ","$7,730.81 ","$7,807.06 ","$33,187,959,921 "
4/29/20,"$7,806.71 ","$8,871.75 ","$7,786.05 ","$8,801.04 ","$60,201,052,203 "
4/30/20,"$8,797.67 ","$9,440.65 ","$8,533.26 ","$8,658.55 ","$66,964,629,541 "
5/1/20,"$8,672.78 ","$9,048.02 ","$8,667.76 ","$8,864.77 ","$44,068,389,997 "
5/2/20,"$8,869.06 ","$9,007.19 ","$8,811.37 ","$8,988.60 ","$40,134,388,683 "
5/3/20,"$8,983.61 ","$9,167.78 ","$8,830.97 ","$8,897.47 ","$47,101,785,174 "
5/4/20,"$8,895.74 ","$8,956.91 ","$8,645.02 ","$8,912.65 ","$45,718,796,276 "
5/5/20,"$8,912.83 ","$9,062.41 ","$8,856.83 ","$9,003.07 ","$43,148,462,663 "
5/6/20,"$9,007.44 ","$9,411.47 ","$8,966.71 ","$9,268.76 ","$49,371,886,931 "
5/7/20,"$9,261.90 ","$9,992.66 ","$9,138.32 ","$9,951.52 ","$61,112,700,562 "
5/8/20,"$9,936.16 ","$9,996.74 ","$9,767.17 ","$9,842.67 ","$51,780,748,042 "
5/9/20,"$9,840.91 ","$9,913.86 ","$9,580.64 ","$9,593.90 ","$46,566,121,841 "
5/10/20,"$9,591.17 ","$9,595.58 ","$8,395.11 ","$8,756.43 ","$63,325,279,337 "
5/11/20,"$8,755.54 ","$9,033.47 ","$8,374.32 ","$8,601.80 ","$57,119,858,802 "
5/12/20,"$8,610.39 ","$8,949.90 ","$8,569.64 ","$8,804.48 ","$42,142,717,533 "
5/13/20,"$8,805.39 ","$9,317.88 ","$8,805.39 ","$9,269.99 ","$45,558,144,023 "
5/14/20,"$9,271.33 ","$9,793.27 ","$9,255.03 ","$9,733.72 ","$56,426,907,637 "
5/15/20,"$9,734.29 ","$9,755.83 ","$9,261.40 ","$9,328.20 ","$48,158,802,327 "
5/16/20,"$9,333.24 ","$9,564.20 ","$9,260.69 ","$9,377.01 ","$36,164,766,408 "
5/17/20,"$9,374.93 ","$9,823.00 ","$9,349.55 ","$9,670.74 ","$40,084,250,663 "
5/18/20,"$9,675.69 ","$9,906.03 ","$9,570.36 ","$9,726.57 ","$41,827,139,896 "
5/19/20,"$9,727.06 ","$9,836.05 ","$9,539.62 ","$9,729.04 ","$39,254,288,955 "
5/20/20,"$9,725.33 ","$9,804.79 ","$9,447.20 ","$9,522.98 ","$36,546,239,703 "
5/21/20,"$9,522.74 ","$9,555.24 ","$8,869.93 ","$9,081.76 ","$39,326,160,532 "
5/22/20,"$9,080.33 ","$9,232.94 ","$9,008.64 ","$9,182.58 ","$29,810,773,699 "
5/23/20,"$9,185.06 ","$9,302.50 ","$9,118.11 ","$9,209.29 ","$27,727,866,812 "
5/24/20,"$9,212.28 ","$9,288.40 ","$8,787.25 ","$8,790.37 ","$32,518,803,300 "
5/25/20,"$8,786.11 ","$8,951.01 ","$8,719.67 ","$8,906.93 ","$31,288,157,264 "
5/26/20,"$8,909.59 ","$8,991.97 ","$8,757.29 ","$8,835.05 ","$29,584,186,947 "
5/27/20,"$8,837.38 ","$9,203.32 ","$8,834.16 ","$9,181.02 ","$32,740,536,902 "
5/28/20,"$9,184.94 ","$9,546.32 ","$9,148.46 ","$9,525.75 ","$34,367,073,114 "
5/29/20,"$9,528.36 ","$9,573.67 ","$9,379.34 ","$9,439.12 ","$32,896,642,044 "
5/30/20,"$9,438.91 ","$9,704.03 ","$9,366.73 ","$9,700.41 ","$32,722,975,141 "
5/31/20,"$9,700.11 ","$9,700.34 ","$9,432.30 ","$9,461.06 ","$27,773,290,299 "
6/1/20,"$9,463.61 ","$10,199.56 ","$9,450.90 ","$10,167.27 ","$35,198,901,068 "
6/2/20,"$10,162.97 ","$10,182.34 ","$9,460.57 ","$9,529.80 ","$39,137,252,109 "
6/3/20,"$9,533.76 ","$9,682.86 ","$9,471.85 ","$9,656.72 ","$25,007,459,262 "
6/4/20,"$9,655.85 ","$9,887.61 ","$9,525.25 ","$9,800.64 ","$25,921,805,072 "
6/5/20,"$9,800.22 ","$9,869.24 ","$9,663.22 ","$9,665.53 ","$23,509,628,646 "
6/6/20,"$9,664.90 ","$9,773.43 ","$9,591.02 ","$9,653.68 ","$20,438,419,222 "
6/7/20,"$9,653.00 ","$9,768.50 ","$9,458.15 ","$9,758.85 ","$25,015,250,846 "
6/8/20,"$9,760.06 ","$9,782.31 ","$9,675.89 ","$9,771.49 ","$21,486,346,312 "
6/9/20,"$9,774.36 ","$9,836.37 ","$9,664.72 ","$9,795.70 ","$23,717,842,783 "
6/10/20,"$9,794.12 ","$9,908.90 ","$9,728.29 ","$9,870.09 ","$25,706,567,601 "
6/11/20,"$9,870.08 ","$9,938.30 ","$9,263.07 ","$9,321.78 ","$30,247,143,440 "
6/12/20,"$9,320.69 ","$9,540.47 ","$9,285.85 ","$9,480.84 ","$22,610,564,515 "
6/13/20,"$9,480.74 ","$9,493.21 ","$9,396.01 ","$9,475.28 ","$17,564,322,315 "
6/14/20,"$9,477.55 ","$9,482.27 ","$9,347.59 ","$9,386.79 ","$18,991,732,746 "
6/15/20,"$9,386.04 ","$9,504.86 ","$8,990.18 ","$9,450.70 ","$26,699,704,768 "
